timestamp,markers,ids,x,y,detect_ms,src
1786883803.303,0,,,,1334.0,tcp
1786883804.637,0,,,,1323.9,tcp
1786883805.971,0,,,,1309.3,tcp
1786883807.379,0,,,,1394.0,tcp
1786883808.726,0,,,,1339.2,tcp
1786883810.085,0,,,,1345.6,tcp
1786883811.445,0,,,,1346.7,tcp
1786883812.775,0,,,,1319.8,tcp
1786883814.107,0,,,,1319.7,tcp
1786883815.451,0,,,,1333.4,tcp
1786883816.770,0,,,,1296.1,tcp
1786883818.145,0,,,,1362.8,tcp
1786883819.492,0,,,,1336.6,tcp
1786883820.835,0,,,,1327.6,tcp
1786883822.171,0,,,,1318.8,tcp
1786883823.539,0,,,,1357.3,tcp
1786883824.958,0,,,,1403.2,tcp
1786883826.365,0,,,,1398.1,tcp
1786883827.845,0,,,,1463.4,tcp
1786883829.570,0,,,,1712.9,tcp
1786883832.270,0,,,,2663.1,tcp
1786883834.679,0,,,,2386.0,tcp
1786883836.474,0,,,,1762.7,tcp
1786883837.901,0,,,,1413.5,tcp
1786883839.341,0,,,,1425.5,tcp
1786883840.750,0,,,,1396.5,tcp
1786883842.176,0,,,,1414.6,tcp
1786883843.563,0,,,,1374.0,tcp
1786883845.017,0,,,,1442.7,tcp
1786883846.435,0,,,,1407.2,tcp
1786883847.812,0,,,,1366.0,tcp
1786883849.273,0,,,,1418.8,tcp
1786883850.737,0,,,,1449.9,tcp
1786883852.357,0,,,,1603.3,tcp
1786883853.902,0,,,,1530.9,tcp
1786883855.460,0,,,,1545.2,tcp
1786883856.919,0,,,,1444.3,tcp
1786883858.429,0,,,,1488.8,tcp
1786883859.926,0,,,,1484.5,tcp
1786883861.361,0,,,,1413.8,tcp
1786883862.744,0,,,,1373.7,tcp
1786883864.149,0,,,,1393.4,tcp
1786883865.583,0,,,,1422.7,tcp
1786883867.002,0,,,,1404.5,tcp
1786883868.454,0,,,,1440.6,tcp
1786883869.958,0,,,,1490.8,tcp
1786883871.404,0,,,,1430.7,tcp
1786883872.868,0,,,,1448.4,tcp
1786883874.327,0,,,,1447.9,tcp
1786883875.810,0,,,,1472.1,tcp
1786883877.338,0,,,,1509.4,tcp
1786883878.841,0,,,,1491.0,tcp
1786883880.355,0,,,,1485.2,tcp
1786883881.849,0,,,,1480.7,tcp
1786883884.050,0,,,,2184.8,tcp
1786883886.897,0,,,,2810.1,tcp
1786883889.904,0,,,,2953.3,tcp
1786883892.747,0,,,,2806.7,tcp
1786883894.995,0,,,,2221.7,tcp
1786883896.588,0,,,,1565.0,tcp
1786883898.151,0,,,,1550.2,tcp
1786883899.750,0,,,,1584.0,tcp
1786883901.370,0,,,,1600.9,tcp
1786883902.974,0,,,,1589.8,tcp
1786883904.722,0,,,,1729.9,tcp
1786883906.406,0,,,,1668.2,tcp
1786883908.038,0,,,,1609.7,tcp
1786883909.860,0,,,,1805.0,tcp
1786883911.610,0,,,,1733.1,tcp
1786883913.434,0,,,,1808.0,tcp
1786883915.675,0,,,,2220.8,tcp
1786883917.592,0,,,,1882.1,tcp
1786883919.219,0,,,,1612.1,tcp
1786883920.879,0,,,,1647.6,tcp
