timestamp,markers,ids,x,y,detect_ms,src
1786880457.855,0,,,,15.0,tcp
1786880458.025,0,,,,15.2,tcp
1786880458.190,0,,,,12.4,tcp
1786880458.355,0,,,,11.8,tcp
1786880458.552,0,,,,18.3,tcp
1786880458.684,0,,,,11.9,tcp
1786880458.859,0,,,,15.8,tcp
1786880459.023,0,,,,14.9,tcp
1786880459.188,0,,,,14.5,tcp
1786880459.353,0,,,,11.7,tcp
1786880459.556,0,,,,15.6,tcp
1786880459.798,0,,,,12.1,tcp
1786880459.869,0,,,,11.8,tcp
1786880460.051,0,,,,15.6,tcp
1786880460.193,0,,,,11.8,tcp
1786880460.357,0,,,,14.9,tcp
1786880460.524,0,,,,15.1,tcp
1786880460.686,0,,,,11.9,tcp
1786880460.853,0,,,,13.0,tcp
1786880461.024,0,,,,15.0,tcp
1786880461.186,0,,,,11.6,tcp
1786880461.351,0,,,,11.7,tcp
1786880461.539,0,,,,15.2,tcp
1786880461.683,0,,,,11.8,tcp
1786880461.858,0,,,,18.1,tcp
1786880462.021,0,,,,15.3,tcp
1786880462.195,0,,,,16.5,tcp
1786880462.507,0,,,,30.9,tcp
1786880462.619,0,,,,15.7,tcp
1786880462.876,0,,,,15.5,tcp
1786880463.207,0,,,,15.8,tcp
1786880463.216,0,,,,16.7,tcp
1786880463.321,0,,,,21.3,tcp
1786880463.460,0,,,,18.2,tcp
1786880463.622,0,,,,15.2,tcp
1786880463.791,0,,,,16.5,tcp
1786880463.970,0,,,,19.5,tcp
1786880464.126,0,,,,15.2,tcp
1786880464.289,0,,,,15.0,tcp
1786880464.453,0,,,,15.7,tcp
1786880464.632,0,,,,15.3,tcp
1786880464.788,0,,,,15.0,tcp
1786880465.019,0,,,,15.1,tcp
1786880465.135,0,,,,15.1,tcp
1786880465.285,0,,,,15.8,tcp
1786880465.462,0,,,,16.5,tcp
1786880465.619,0,,,,15.8,tcp
1786880465.931,0,,,,15.1,tcp
1786880465.984,0,,,,14.9,tcp
1786880466.124,0,,,,15.4,tcp
1786880466.285,0,,,,15.0,tcp
1786880466.452,0,,,,15.0,tcp
1786880466.619,0,,,,15.6,tcp
1786880466.795,0,,,,14.8,tcp
1786880466.956,0,,,,15.4,tcp
1786880467.120,0,,,,15.3,tcp
1786880467.293,0,,,,15.9,tcp
1786880467.452,0,,,,15.1,tcp
1786880467.690,0,,,,18.8,tcp
1786880467.876,0,,,,20.7,tcp
1786880468.122,0,,,,28.2,tcp
1786880468.317,0,,,,31.9,tcp
1786880468.494,0,,,,31.2,tcp
1786880468.652,0,,,,15.6,tcp
1786880468.836,0,,,,15.4,tcp
1786880469.024,0,,,,16.9,tcp
1786880469.176,0,,,,15.1,tcp
1786880469.320,0,,,,15.4,tcp
1786880469.488,0,,,,16.1,tcp
1786880469.651,0,,,,15.6,tcp
1786880469.886,0,,,,31.5,tcp
1786880470.101,0,,,,26.0,tcp
1786880470.324,0,,,,18.2,tcp
1786880470.528,0,,,,45.3,tcp
1786880470.820,0,,,,21.8,tcp
1786880470.951,0,,,,15.4,tcp
1786880471.120,0,,,,15.1,tcp
1786880471.304,0,,,,29.8,tcp
1786880471.454,0,,,,15.4,tcp
1786880471.616,0,,,,15.6,tcp
1786880471.786,0,,,,14.9,tcp
1786880471.965,0,,,,16.0,tcp
1786880472.571,0,,,,15.1,tcp
1786880472.640,0,,,,15.7,tcp
1786880472.728,0,,,,19.0,tcp
1786880472.777,0,,,,15.3,tcp
1786880472.792,0,,,,15.2,tcp
1786880472.950,0,,,,15.1,tcp
1786880473.118,0,,,,14.9,tcp
1786880473.284,0,,,,15.9,tcp
1786880473.458,0,,,,17.2,tcp
1786880473.617,0,,,,15.4,tcp
1786880473.822,0,,,,15.2,tcp
1786880473.964,0,,,,15.7,tcp
1786880474.133,0,,,,19.5,tcp
1786880474.284,0,,,,16.0,tcp
1786880474.460,0,,,,15.3,tcp
1786880474.616,0,,,,15.2,tcp
1786880474.784,0,,,,15.1,tcp
1786880475.008,0,,,,17.1,tcp
1786880475.192,0,,,,15.2,tcp
1786880475.283,0,,,,14.9,tcp
1786880475.453,0,,,,17.1,tcp
1786880475.622,0,,,,15.2,tcp
1786880475.784,0,,,,14.7,tcp
1786880475.955,0,,,,16.3,tcp
1786880476.118,0,,,,14.9,tcp
1786880476.282,0,,,,14.9,tcp
1786880476.454,0,,,,15.7,tcp
1786880476.618,0,,,,15.1,tcp
1786880476.782,0,,,,14.8,tcp
1786880476.948,0,,,,16.1,tcp
1786880477.149,0,,,,15.2,tcp
1786880477.287,0,,,,16.1,tcp
1786880477.453,0,,,,15.5,tcp
1786880477.636,0,,,,15.6,tcp
1786880477.923,0,,,,15.0,tcp
1786880477.950,0,,,,14.9,tcp
1786880478.119,0,,,,15.0,tcp
1786880478.284,0,,,,14.8,tcp
1786880478.449,0,,,,15.5,tcp
1786880478.636,0,,,,21.8,tcp
1786880478.786,0,,,,15.3,tcp
1786880478.957,0,,,,15.6,tcp
1786880479.119,0,,,,15.0,tcp
1786880479.282,0,,,,15.5,tcp
1786880479.451,0,,,,16.9,tcp
1786880479.633,0,,,,14.8,tcp
1786880479.784,0,,,,14.8,tcp
1786880479.948,0,,,,15.1,tcp
1786880480.135,0,,,,15.8,tcp
1786880480.289,0,,,,15.5,tcp
1786880480.447,0,,,,12.4,tcp
1786880480.613,0,,,,11.8,tcp
1786880480.786,0,,,,15.1,tcp
1786880480.945,0,,,,11.8,tcp
1786880481.114,0,,,,11.8,tcp
1786880481.285,0,,,,11.7,tcp
1786880481.965,0,,,,11.6,tcp
1786880481.982,0,,,,11.8,tcp
1786880482.059,0,,,,11.7,tcp
1786880482.075,0,,,,12.9,tcp
1786880482.148,0,,,,11.6,tcp
1786880482.284,0,,,,15.9,tcp
1786880482.450,0,,,,16.9,tcp
1786880482.612,0,,,,15.2,tcp
1786880482.783,0,,,,15.1,tcp
1786880482.944,0,,,,12.0,tcp
1786880483.122,0,,,,11.8,tcp
1786880483.294,0,,,,11.9,tcp
1786880483.445,0,,,,11.7,tcp
1786880483.611,0,,,,11.6,tcp
1786880483.815,0,,,,17.8,tcp
1786880483.945,0,,,,15.2,tcp
1786880484.124,0,,,,20.1,tcp
1786880484.432,0,,,,14.0,tcp
1786880484.479,0,,,,15.9,tcp
1786880484.610,0,,,,12.7,tcp
1786880484.801,0,,,,15.0,tcp
1786880485.066,0,,,,15.1,tcp
1786880485.125,0,,,,15.7,tcp
1786880485.274,0,,,,12.8,tcp
1786880485.445,0,,,,15.6,tcp
1786880485.635,0,,,,12.0,tcp
1786880485.793,0,,,,14.8,tcp
1786880485.947,0,,,,16.0,tcp
1786880486.116,0,,,,11.9,tcp
1786880486.354,0,,,,15.5,tcp
1786880486.445,0,,,,14.5,tcp
1786880486.611,0,,,,12.9,tcp
1786880486.782,0,,,,15.0,tcp
1786880486.943,0,,,,11.9,tcp
1786880487.277,0,,,,11.9,tcp
1786880487.297,0,,,,19.4,tcp
1786880487.553,0,,,,15.6,tcp
1786880487.682,0,,,,18.9,tcp
1786880487.868,0,,,,14.8,tcp
1786880488.011,0,,,,15.5,tcp
1786880488.181,0,,,,17.1,tcp
1786880488.354,0,,,,14.8,tcp
1786880488.542,0,,,,15.4,tcp
1786880488.685,0,,,,19.0,tcp
1786880488.856,0,,,,24.4,tcp
1786880489.041,0,,,,15.3,tcp
1786880489.181,0,,,,16.8,tcp
1786880489.341,0,,,,12.0,tcp
1786880489.515,0,,,,15.4,tcp
1786880489.680,0,,,,13.7,tcp
1786880489.842,0,,,,11.6,tcp
1786880490.044,0,,,,13.5,tcp
1786880490.178,0,,,,13.2,tcp
1786880490.345,0,,,,12.0,tcp
1786880490.715,0,,,,15.7,tcp
1786880490.766,0,,,,16.3,tcp
1786880490.840,0,,,,11.6,tcp
1786880491.028,0,,,,16.5,tcp
1786880491.182,0,,,,18.9,tcp
1786880491.347,0,,,,14.9,tcp
1786880491.538,0,,,,15.3,tcp
1786880491.677,0,,,,11.7,tcp
1786880491.852,0,,,,13.3,tcp
1786880492.009,0,,,,15.4,tcp
1786880492.195,0,,,,13.0,tcp
1786880492.343,0,,,,15.1,tcp
1786880492.524,0,,,,15.3,tcp
1786880492.679,0,,,,11.7,tcp
1786880492.844,0,,,,15.2,tcp
1786880493.019,0,,,,16.7,tcp
1786880493.173,0,,,,11.6,tcp
1786880493.347,0,,,,12.0,tcp
1786880493.641,0,,,,16.1,tcp
1786880493.754,0,,,,11.8,tcp
1786880493.839,0,,,,11.6,tcp
1786880494.009,0,,,,14.9,tcp
1786880494.175,0,,,,11.8,tcp
1786880494.339,0,,,,12.2,tcp
1786880494.542,0,,,,16.7,tcp
1786880494.671,0,,,,11.9,tcp
1786880494.840,0,,,,13.3,tcp
1786880495.011,0,,,,16.3,tcp
1786880495.180,0,,,,17.2,tcp
1786880495.341,0,,,,15.4,tcp
1786880495.511,0,,,,15.7,tcp
1786880495.701,0,,,,14.8,tcp
1786880495.867,0,,,,15.0,tcp
1786880496.038,0,,,,16.1,tcp
1786880496.174,0,,,,14.9,tcp
1786880496.348,0,,,,14.5,tcp
1786880496.511,0,,,,16.6,tcp
1786880496.680,0,,,,16.4,tcp
1786880496.843,0,,,,15.1,tcp
1786880497.011,0,,,,16.0,tcp
1786880497.172,0,,,,12.0,tcp
1786880497.342,0,,,,16.5,tcp
1786880497.542,0,,,,15.9,tcp
1786880497.681,0,,,,19.6,tcp
1786880497.843,0,,,,14.9,tcp
1786880498.010,0,,,,16.5,tcp
1786880498.177,0,,,,12.0,tcp
1786880498.339,0,,,,11.9,tcp
1786880498.528,0,,,,15.5,tcp
1786880498.677,0,,,,11.8,tcp
1786880498.840,0,,,,13.6,tcp
1786880499.043,0,,,,15.8,tcp
1786880499.172,0,,,,11.9,tcp
1786880499.339,0,,,,11.7,tcp
1786880499.547,0,,,,21.3,tcp
1786880499.673,0,,,,15.0,tcp
1786880499.950,0,,,,15.4,tcp
1786880500.072,0,,,,16.1,tcp
1786880500.247,0,,,,15.3,tcp
1786880500.340,0,,,,15.3,tcp
1786880500.589,0,,,,17.8,tcp
1786880500.675,0,,,,15.8,tcp
1786880500.841,0,,,,14.9,tcp
1786880501.011,0,,,,19.9,tcp
1786880501.176,0,,,,15.0,tcp
1786880501.340,0,,,,15.0,tcp
1786880501.514,0,,,,16.8,tcp
1786880501.681,0,,,,15.5,tcp
1786880501.842,0,,,,15.1,tcp
1786880502.040,0,,,,17.3,tcp
1786880502.172,0,,,,14.5,tcp
1786880502.339,0,,,,15.2,tcp
1786880502.508,0,,,,16.7,tcp
1786880502.696,0,,,,15.0,tcp
1786880502.891,0,,,,15.2,tcp
1786880503.010,0,,,,16.9,tcp
1786880503.173,0,,,,11.8,tcp
1786880503.336,0,,,,11.9,tcp
1786880503.543,0,,,,16.3,tcp
1786880503.674,0,,,,12.0,tcp
1786880503.848,0,,,,15.3,tcp
1786880504.012,0,,,,17.1,tcp
1786880504.171,0,,,,11.6,tcp
1786880504.334,0,,,,12.5,tcp
1786880504.506,0,,,,13.5,tcp
1786880504.670,0,,,,12.3,tcp
1786880504.840,0,,,,15.2,tcp
1786880505.007,0,,,,16.1,tcp
1786880505.171,0,,,,11.7,tcp
1786880505.337,0,,,,11.9,tcp
1786880505.622,0,,,,16.4,tcp
1786880505.706,0,,,,12.6,tcp
1786880505.835,0,,,,13.7,tcp
1786880506.018,0,,,,16.4,tcp
1786880506.171,0,,,,12.0,tcp
1786880506.335,0,,,,11.9,tcp
1786880506.505,0,,,,17.0,tcp
1786880506.669,0,,,,11.8,tcp
1786880506.845,0,,,,12.4,tcp
1786880507.004,0,,,,12.7,tcp
1786880507.197,0,,,,11.8,tcp
1786880507.362,0,,,,17.8,tcp
1786880507.588,0,,,,22.7,tcp
1786880507.688,0,,,,12.0,tcp
1786880507.835,0,,,,13.7,tcp
1786880508.006,0,,,,19.4,tcp
1786880508.170,0,,,,14.3,tcp
1786880508.335,0,,,,11.8,tcp
1786880508.507,0,,,,17.1,tcp
1786880508.699,0,,,,12.1,tcp
1786880508.846,0,,,,11.7,tcp
1786880509.019,0,,,,15.9,tcp
1786880509.171,0,,,,11.8,tcp
1786880509.508,0,,,,11.7,tcp
1786880509.526,0,,,,17.8,tcp
1786880509.668,0,,,,12.0,tcp
1786880509.900,0,,,,13.4,tcp
1786880510.018,0,,,,18.3,tcp
1786880510.204,0,,,,12.0,tcp
1786880510.340,0,,,,11.8,tcp
1786880510.508,0,,,,17.2,tcp
1786880510.672,0,,,,15.0,tcp
1786880510.838,0,,,,15.2,tcp
1786880511.003,0,,,,13.6,tcp
1786880511.172,0,,,,16.8,tcp
1786880511.338,0,,,,15.5,tcp
1786880511.510,0,,,,21.9,tcp
1786880511.700,0,,,,14.9,tcp
1786880511.837,0,,,,14.9,tcp
1786880512.007,0,,,,17.5,tcp
1786880512.170,0,,,,14.8,tcp
1786880512.378,0,,,,20.5,tcp
1786880512.505,0,,,,17.4,tcp
1786880512.674,0,,,,15.0,tcp
1786880512.835,0,,,,15.3,tcp
1786880513.002,0,,,,14.6,tcp
1786880513.201,0,,,,11.8,tcp
1786880513.333,0,,,,11.9,tcp
1786880513.508,0,,,,15.8,tcp
1786880513.669,0,,,,12.0,tcp
1786880513.834,0,,,,11.7,tcp
1786880514.007,0,,,,18.3,tcp
1786880514.166,0,,,,11.6,tcp
1786880514.339,0,,,,12.8,tcp
1786880514.506,0,,,,19.0,tcp
1786880514.699,0,,,,15.0,tcp
1786880514.833,0,,,,11.6,tcp
1786880515.050,0,,,,18.3,tcp
1786880515.165,0,,,,11.8,tcp
1786880515.331,0,,,,12.0,tcp
1786880515.505,0,,,,16.6,tcp
1786880515.668,0,,,,15.0,tcp
1786880515.831,0,,,,11.6,tcp
1786880516.004,0,,,,16.4,tcp
1786880516.199,0,,,,15.3,tcp
1786880516.332,0,,,,12.0,tcp
1786880516.525,0,,,,16.6,tcp
1786880516.666,0,,,,15.2,tcp
1786880516.830,0,,,,13.7,tcp
1786880517.026,0,,,,41.3,tcp
1786880517.167,0,,,,15.0,tcp
1786880517.342,0,,,,20.4,tcp
1786880517.515,0,,,,17.4,tcp
1786880517.724,0,,,,15.1,tcp
1786880517.835,0,,,,13.3,tcp
1786880518.008,0,,,,22.6,tcp
1786880518.166,0,,,,11.6,tcp
1786880518.333,0,,,,12.8,tcp
1786880518.580,0,,,,16.9,tcp
1786880518.665,0,,,,13.3,tcp
1786880518.832,0,,,,11.9,tcp
1786880519.002,0,,,,18.0,tcp
1786880519.202,0,,,,11.8,tcp
1786880519.332,0,,,,15.2,tcp
1786880519.507,0,,,,17.4,tcp
1786880519.663,0,,,,11.9,tcp
1786880519.834,0,,,,14.8,tcp
1786880520.005,0,,,,20.5,tcp
1786880520.165,0,,,,12.0,tcp
1786880520.330,0,,,,12.3,tcp
1786880520.502,0,,,,16.9,tcp
1786880520.768,0,,,,12.0,tcp
1786880520.835,0,,,,15.1,tcp
1786880521.015,0,,,,30.3,tcp
1786880521.165,0,,,,13.4,tcp
1786880521.333,0,,,,15.7,tcp
1786880521.501,0,,,,16.9,tcp
1786880521.664,0,,,,12.6,tcp
1786880521.833,0,,,,15.1,tcp
1786880522.002,0,,,,18.5,tcp
1786880522.164,0,,,,11.6,tcp
1786880522.349,0,,,,18.8,tcp
1786880522.506,0,,,,22.3,tcp
1786880522.679,0,,,,16.0,tcp
1786880522.833,0,,,,15.2,tcp
1786880523.008,0,,,,20.0,tcp
1786880523.164,0,,,,11.5,tcp
1786880523.328,0,,,,12.6,tcp
1786880523.501,0,,,,15.6,tcp
1786880523.664,0,,,,12.1,tcp
1786880523.831,0,,,,12.2,tcp
1786880524.101,0,,,,18.2,tcp
1786880524.195,0,,,,15.0,tcp
1786880524.343,0,,,,17.5,tcp
1786880524.501,0,,,,16.4,tcp
1786880524.663,0,,,,12.6,tcp
1786880524.832,0,,,,12.1,tcp
1786880525.004,0,,,,18.2,tcp
1786880525.166,0,,,,13.6,tcp
1786880525.334,0,,,,14.8,tcp
1786880525.508,0,,,,16.6,tcp
1786880525.667,0,,,,15.3,tcp
1786880525.833,0,,,,14.9,tcp
1786880526.002,0,,,,16.9,tcp
1786880526.166,0,,,,15.1,tcp
1786880526.333,0,,,,13.9,tcp
1786880526.502,0,,,,16.4,tcp
1786880526.682,0,,,,11.8,tcp
1786880526.835,0,,,,15.3,tcp
1786880527.009,0,,,,17.8,tcp
1786880527.163,0,,,,11.8,tcp
1786880527.331,0,,,,15.2,tcp
1786880527.502,0,,,,16.1,tcp
1786880527.666,0,,,,15.8,tcp
1786880527.835,0,,,,15.4,tcp
1786880528.006,0,,,,17.8,tcp
1786880528.197,0,,,,15.0,tcp
1786880528.327,0,,,,11.9,tcp
1786880528.516,0,,,,16.9,tcp
1786880528.661,0,,,,11.7,tcp
1786880528.828,0,,,,11.7,tcp
1786880529.002,0,,,,15.8,tcp
1786880529.161,0,,,,11.5,tcp
1786880529.327,0,,,,11.8,tcp
1786880529.503,0,,,,16.7,tcp
1786880529.694,0,,,,15.4,tcp
1786880529.830,0,,,,15.1,tcp
1786880530.039,0,,,,20.6,tcp
1786880530.198,0,,,,14.9,tcp
1786880530.328,0,,,,11.8,tcp
1786880530.501,0,,,,17.3,tcp
1786880530.669,0,,,,18.0,tcp
1786880530.829,0,,,,15.0,tcp
1786880531.019,0,,,,21.7,tcp
1786880531.194,0,,,,15.1,tcp
1786880531.328,0,,,,15.5,tcp
1786880531.497,0,,,,15.1,tcp
1786880531.665,0,,,,15.3,tcp
1786880531.831,0,,,,15.4,tcp
1786880532.020,0,,,,34.9,tcp
1786880532.164,0,,,,15.9,tcp
1786880532.331,0,,,,14.9,tcp
1786880532.501,0,,,,16.8,tcp
1786880532.664,0,,,,14.8,tcp
1786880532.831,0,,,,15.1,tcp
1786880532.999,0,,,,16.7,tcp
1786880533.162,0,,,,11.7,tcp
1786880533.355,0,,,,11.7,tcp
1786880533.494,0,,,,12.3,tcp
1786880533.662,0,,,,11.7,tcp
1786880533.829,0,,,,15.3,tcp
1786880533.999,0,,,,16.7,tcp
1786880534.161,0,,,,11.7,tcp
1786880534.328,0,,,,11.7,tcp
1786880534.500,0,,,,13.9,tcp
1786880534.660,0,,,,11.9,tcp
1786880534.827,0,,,,11.7,tcp
1786880534.996,0,,,,18.6,tcp
1786880535.159,0,,,,13.6,tcp
1786880535.325,0,,,,11.9,tcp
1786880535.502,0,,,,15.9,tcp
1786880535.659,0,,,,11.7,tcp
1786880535.827,0,,,,12.2,tcp
1786880536.026,0,,,,43.2,tcp
1786880536.161,0,,,,14.8,tcp
1786880536.325,0,,,,12.0,tcp
1786880536.498,0,,,,12.7,tcp
1786880536.657,0,,,,11.9,tcp
1786880536.872,0,,,,13.0,tcp
1786880536.996,0,,,,17.2,tcp
1786880537.196,0,,,,15.3,tcp
1786880537.324,0,,,,13.7,tcp
1786880537.499,0,,,,17.5,tcp
1786880537.657,0,,,,11.9,tcp
1786880537.834,0,,,,11.7,tcp
1786880537.994,0,,,,16.7,tcp
1786880538.164,0,,,,14.9,tcp
1786880538.324,0,,,,14.4,tcp
1786880538.494,0,,,,13.7,tcp
1786880538.657,0,,,,11.7,tcp
1786880538.823,0,,,,11.7,tcp
1786880539.011,0,,,,16.5,tcp
1786880539.195,0,,,,11.8,tcp
1786880539.410,0,,,,12.3,tcp
1786880539.708,0,,,,14.7,tcp
1786880539.720,0,,,,11.9,tcp
1786880539.826,0,,,,15.2,tcp
1786880540.005,0,,,,15.8,tcp
1786880540.159,0,,,,15.1,tcp
1786880540.344,0,,,,15.4,tcp
1786880540.515,0,,,,15.6,tcp
1786880540.657,0,,,,12.3,tcp
1786880540.994,0,,,,11.8,tcp
1786880541.063,0,,,,16.5,tcp
1786880541.158,0,,,,11.9,tcp
1786880541.321,0,,,,12.0,tcp
1786880541.490,0,,,,12.2,tcp
1786880541.652,0,,,,11.9,tcp
1786880541.825,0,,,,15.3,tcp
1786880542.023,0,,,,42.8,tcp
1786880542.162,0,,,,16.2,tcp
1786880542.325,0,,,,14.8,tcp
1786880542.492,0,,,,16.4,tcp
1786880542.662,0,,,,15.3,tcp
1786880542.827,0,,,,15.2,tcp
1786880542.992,0,,,,13.9,tcp
1786880543.158,0,,,,11.7,tcp
1786880543.323,0,,,,11.6,tcp
1786880543.503,0,,,,15.5,tcp
1786880543.655,0,,,,11.7,tcp
1786880543.836,0,,,,16.1,tcp
1786880543.991,0,,,,15.4,tcp
1786880544.155,0,,,,11.8,tcp
1786880544.322,0,,,,11.8,tcp
1786880544.493,0,,,,15.9,tcp
1786880544.655,0,,,,14.0,tcp
1786880544.855,0,,,,16.4,tcp
1786880544.994,0,,,,17.3,tcp
1786880545.155,0,,,,11.7,tcp
1786880545.326,0,,,,14.4,tcp
1786880545.489,0,,,,12.3,tcp
1786880545.655,0,,,,11.7,tcp
1786880545.984,0,,,,15.5,tcp
1786880546.022,0,,,,30.8,tcp
1786880546.159,0,,,,15.5,tcp
1786880546.368,0,,,,15.0,tcp
1786880546.492,0,,,,16.3,tcp
1786880546.683,0,,,,21.9,tcp
1786880546.924,0,,,,27.1,tcp
1786880546.996,0,,,,20.8,tcp
1786880547.157,0,,,,15.0,tcp
1786880547.321,0,,,,12.1,tcp
1786880547.491,0,,,,16.0,tcp
1786880547.657,0,,,,15.6,tcp
1786880547.879,0,,,,15.1,tcp
1786880548.049,0,,,,18.4,tcp
1786880548.161,0,,,,15.0,tcp
1786880548.321,0,,,,13.9,tcp
1786880548.516,0,,,,20.4,tcp
1786880549.160,0,,,,15.4,tcp
1786880549.198,0,,,,15.1,tcp
1786880549.264,0,,,,22.6,tcp
1786880549.382,0,,,,15.4,tcp
1786880549.504,0,,,,14.2,tcp
1786880549.530,0,,,,15.4,tcp
1786880549.751,0,,,,14.1,tcp
1786880549.820,0,,,,13.7,tcp
1786880550.001,0,,,,19.3,tcp
1786880550.157,0,,,,14.9,tcp
1786880550.319,0,,,,11.8,tcp
1786880550.490,0,,,,13.7,tcp
1786880550.657,0,,,,15.4,tcp
1786880550.881,0,,,,14.9,tcp
1786880550.993,0,,,,18.9,tcp
1786880551.161,0,,,,11.8,tcp
1786880551.321,0,,,,15.1,tcp
1786880551.490,0,,,,15.8,tcp
1786880551.656,0,,,,15.1,tcp
1786880552.111,0,,,,15.0,tcp
1786880552.130,0,,,,13.0,tcp
1786880552.243,0,,,,11.9,tcp
1786880552.318,0,,,,11.9,tcp
1786880552.501,0,,,,24.3,tcp
1786880552.661,0,,,,15.4,tcp
1786880552.823,0,,,,15.1,tcp
1786880552.988,0,,,,15.0,tcp
1786880553.158,0,,,,17.3,tcp
1786880553.325,0,,,,16.6,tcp
1786880553.491,0,,,,17.5,tcp
1786880553.653,0,,,,15.0,tcp
1786880553.821,0,,,,15.4,tcp
1786880553.989,0,,,,15.4,tcp
1786880554.162,0,,,,15.1,tcp
1786880554.321,0,,,,15.4,tcp
1786880554.495,0,,,,16.5,tcp
1786880554.656,0,,,,15.2,tcp
1786880554.823,0,,,,15.1,tcp
1786880555.088,0,,,,16.3,tcp
1786880555.220,0,,,,15.1,tcp
1786880555.321,0,,,,15.1,tcp
1786880555.498,0,,,,16.2,tcp
1786880555.660,0,,,,15.4,tcp
1786880555.823,0,,,,15.0,tcp
1786880556.002,0,,,,15.8,tcp
1786880556.156,0,,,,15.3,tcp
1786880556.321,0,,,,15.4,tcp
1786880556.490,0,,,,16.2,tcp
1786880556.654,0,,,,15.4,tcp
1786880556.822,0,,,,15.4,tcp
1786880556.990,0,,,,17.8,tcp
1786880557.362,0,,,,15.2,tcp
1786880557.368,0,,,,14.9,tcp
1786880557.502,0,,,,21.3,tcp
1786880557.653,0,,,,15.4,tcp
1786880557.826,0,,,,15.1,tcp
1786880557.990,0,,,,17.0,tcp
1786880558.152,0,,,,11.7,tcp
1786880558.318,0,,,,11.8,tcp
1786880558.490,0,,,,15.5,tcp
1786880558.672,0,,,,11.9,tcp
1786880558.817,0,,,,11.7,tcp
1786880558.989,0,,,,17.3,tcp
1786880559.147,0,,,,12.5,tcp
1786880559.321,0,,,,18.2,tcp
1786880559.561,0,,,,16.8,tcp
1786880559.650,0,,,,12.7,tcp
1786880559.822,0,,,,15.2,tcp
1786880559.990,0,,,,16.1,tcp
1786880560.216,0,,,,12.2,tcp
1786880560.350,0,,,,14.1,tcp
1786880560.503,0,,,,33.0,tcp
1786880560.649,0,,,,14.9,tcp
1786880560.817,0,,,,14.9,tcp
1786880560.981,0,,,,14.5,tcp
1786880561.149,0,,,,12.4,tcp
1786880561.316,0,,,,11.8,tcp
1786880561.486,0,,,,12.4,tcp
1786880561.707,0,,,,12.0,tcp
1786880561.842,0,,,,15.1,tcp
1786880561.991,0,,,,19.1,tcp
1786880562.146,0,,,,11.9,tcp
1786880562.313,0,,,,12.8,tcp
1786880562.562,0,,,,25.8,tcp
1786880562.654,0,,,,14.9,tcp
1786880562.822,0,,,,15.1,tcp
1786880562.983,0,,,,14.2,tcp
1786880563.175,0,,,,11.8,tcp
1786880563.312,0,,,,12.0,tcp
1786880563.495,0,,,,17.2,tcp
1786880563.649,0,,,,11.9,tcp
1786880563.848,0,,,,15.4,tcp
1786880563.981,0,,,,15.9,tcp
1786880564.147,0,,,,11.6,tcp
1786880564.316,0,,,,11.9,tcp
1786880564.487,0,,,,13.3,tcp
1786880564.698,0,,,,12.1,tcp
1786880564.826,0,,,,11.7,tcp
1786880564.982,0,,,,15.2,tcp
1786880565.155,0,,,,11.7,tcp
1786880565.324,0,,,,12.0,tcp
1786880565.482,0,,,,12.7,tcp
1786880565.646,0,,,,11.9,tcp
1786880565.817,0,,,,15.2,tcp
1786880566.070,0,,,,14.5,tcp
1786880566.165,0,,,,17.9,tcp
1786880566.315,0,,,,11.8,tcp
