timestamp,markers,x,y
1786863331.287,0,,
1786863331.333,0,,
1786863331.370,0,,
1786863331.382,0,,
1786863331.432,0,,
1786863331.502,0,,
1786863331.528,0,,
1786863331.568,0,,
1786863331.670,0,,
1786863331.795,0,,
1786863331.984,0,,
1786863332.113,0,,
1786863332.221,0,,
1786863332.255,0,,
1786863332.314,0,,
1786863332.378,0,,
1786863332.397,0,,
1786863332.612,0,,
1786863332.636,0,,
1786863332.652,0,,
1786863332.666,0,,
1786863332.740,0,,
1786863332.784,0,,
1786863332.833,0,,
1786863332.858,0,,
1786863332.911,0,,
1786863333.009,0,,
1786863333.049,0,,
1786863333.127,0,,
1786863333.153,0,,
1786863333.370,0,,
1786863333.389,0,,
1786863333.409,0,,
1786863334.303,0,,
1786863334.592,0,,
1786863334.671,0,,
1786863334.791,0,,
1786863334.894,0,,
1786863335.011,0,,
1786863335.098,0,,
1786863335.177,0,,
1786863335.271,0,,
1786863336.075,0,,
1786863336.119,0,,
1786863336.296,0,,
1786863336.469,0,,
1786863336.597,0,,
1786863336.745,0,,
1786863336.848,0,,
1786863336.934,0,,
1786863337.058,0,,
1786863337.152,0,,
1786863337.270,0,,
1786863337.372,0,,
1786863337.500,0,,
1786863337.629,0,,
1786863338.819,0,,
1786863338.846,0,,
1786863338.956,0,,
1786863339.063,0,,
1786863339.182,0,,
1786863339.298,0,,
1786863339.414,0,,
1786863339.532,0,,
1786863339.640,0,,
1786863346.449,0,,
1786863361.242,0,,
1786863376.014,0,,
1786863376.251,0,,
1786863376.521,0,,
1786863395.860,0,,
1786863396.044,0,,
1786863396.228,0,,
1786863401.976,0,,
1786863403.210,0,,
1786863403.805,0,,
1786863404.193,0,,
1786863404.386,0,,
1786863404.515,0,,
1786863404.671,0,,
1786863404.832,0,,
1786863404.944,0,,
1786863405.085,0,,
1786863405.192,0,,
1786863405.290,0,,
1786863405.397,0,,
1786863405.500,0,,
1786863405.603,0,,
1786863405.685,0,,
1786863405.790,0,,
1786863405.885,0,,
1786863405.993,0,,
1786863406.117,0,,
1786863406.196,0,,
1786863406.297,0,,
1786863406.409,0,,
1786863406.492,0,,
1786863406.538,0,,
1786863407.098,0,,
1786863412.894,0,,
1786863412.993,0,,
1786863414.983,0,,
1786863417.609,0,,
1786863422.307,0,,
1786863441.864,0,,
1786863441.946,0,,
1786863442.017,0,,
1786863442.075,0,,
1786863442.140,0,,
1786863442.193,0,,
1786863442.246,0,,
1786863442.308,0,,
1786863444.104,0,,
1786863446.781,0,,
1786863449.463,0,,
1786863452.072,0,,
1786863454.714,0,,
1786863457.352,0,,
1786863467.496,0,,
1786863467.829,0,,
1786863468.001,0,,
1786863468.121,0,,
1786863470.547,0,,
1786863473.154,0,,
1786863475.838,0,,
1786863478.399,0,,
1786863481.063,0,,
1786863483.577,0,,
1786863486.185,0,,
1786863488.842,0,,
1786863493.438,0,,
1786863494.159,0,,
1786863496.744,0,,
1786863499.383,0,,
1786863502.003,0,,
1786863504.609,0,,
1786863507.212,0,,
1786863509.815,0,,
1786863512.425,0,,
1786863515.009,0,,
1786863517.620,0,,
1786863530.143,0,,
1786863530.202,0,,
1786863530.268,0,,
1786863530.326,0,,
1786863530.731,0,,
1786863533.902,0,,
1786863547.809,0,,
1786863547.911,0,,
1786863548.006,0,,
1786863548.099,0,,
1786863548.195,0,,
1786863549.275,0,,
1786863552.086,0,,
1786863555.144,0,,
1786863557.451,0,,
1786863560.278,0,,
1786863583.389,0,,
1786863583.476,0,,
1786863583.609,0,,
1786863583.710,0,,
1786863583.835,0,,
1786863584.058,0,,
1786863584.088,0,,
1786863584.133,0,,
1786863584.200,0,,
1786863586.364,0,,
1786863589.017,0,,
1786863591.685,0,,
1786863594.346,0,,
1786863597.083,0,,
1786863599.661,0,,
1786863602.321,0,,
1786863604.972,0,,
1786863607.640,0,,
1786863610.284,0,,
1786863612.941,0,,
1786863615.611,0,,
1786863618.287,0,,
1786863623.026,0,,
1786863623.662,0,,
1786863626.359,0,,
1786863629.081,0,,
1786863637.920,0,,
1786863643.855,0,,
1786863643.931,0,,
1786863643.991,0,,
1786863644.052,0,,
1786863645.345,0,,
1786863648.049,0,,
1786863650.930,0,,
1786863653.459,0,,
1786863656.152,0,,
1786863658.857,0,,
1786863661.549,0,,
1786863664.222,0,,
1786863666.924,0,,
1786863669.685,0,,
1786863672.326,0,,
1786863675.021,0,,
1786863677.730,0,,
1786863680.430,0,,
1786863683.127,0,,
1786863685.816,0,,
1786863688.496,0,,
1786863691.184,0,,
1786863693.867,0,,
1786863696.572,0,,
1786863699.296,0,,
1786863703.058,0,,
1786863704.711,0,,
1786863707.425,0,,
1786863710.140,0,,
1786863712.845,0,,
1786863715.529,0,,
1786863718.230,0,,
1786863720.939,0,,
1786863723.857,0,,
1786863726.353,0,,
1786863729.056,0,,
1786863731.760,0,,
1786863734.508,0,,
1786863737.179,0,,
1786863740.702,0,,
1786863742.570,0,,
1786863745.901,0,,
1786863748.449,0,,
1786863750.563,0,,
1786863753.351,0,,
1786863755.918,0,,
1786863758.595,0,,
1786863761.267,0,,
1786863763.951,0,,
1786863766.644,0,,
1786863769.655,0,,
1786863798.985,0,,
1786863800.119,0,,
1786863800.268,0,,
1786863800.468,0,,
1786863800.663,0,,
1786863800.781,0,,
1786863801.048,0,,
1786863801.168,0,,
1786863801.262,0,,
1786863801.345,0,,
1786863801.423,0,,
1786863801.656,0,,
1786863804.363,0,,
1786863807.089,0,,
1786863809.826,0,,
1786863812.537,0,,
1786863815.211,0,,
1786863817.905,0,,
1786863820.569,0,,
1786863823.271,0,,
1786863825.946,0,,
1786863828.698,0,,
1786863831.390,0,,
1786863834.139,0,,
1786863836.807,0,,
1786863839.495,0,,
1786863842.206,0,,
1786863845.002,0,,
1786863847.623,0,,
1786863850.326,0,,
1786863876.892,0,,
1786863877.064,0,,
1786863877.166,0,,
1786863877.317,0,,
1786863877.650,0,,
1786863877.804,0,,
1786863877.945,0,,
